uid,email,username,first_name,last_name,impact_score,company,job_title,education,university,major,num_follower,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,real_estate,utilities,Fraud_Detection,Risk_Scoring,Healthcare,Internet_Search,Marketing_Effectiveness,Website_Recommendations,Image_Recognition,Speech_Recognition,Airline_Route_Planning,Price_Analytics,Supply_Chain_Optimization,Talent_Acquisition_Analytics,Environment_Analytics,Epidemiology,Social_Policy,Evaluation_and_Assessment,filter_test,filter_spam,filter_spam_2,project_list,covid_competition,news_competition,property_competition,restaurant_competition,investment_competition,recency
5574,ymeyers@gmail.com,kellythomas,Anita,Copeland,4.357633596639127,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6252,ryan81@yahoo.com,ronaldprince,Nicole,Jones,4.357633596639127,northeastern university,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6246,lsmith@gmail.com,alexanderbriana,Lisa,Davis,4.289639843174202,cal poly pomona,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
10302,ejones@student.unhas.ac.id,cody10,Hannah,Richard,2.5971470080919055,nan,student,nan,nan,nan,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(54, 'its roofs are established by the B', 'its statistical data from Questions policy (https://data.cityofchicago.org/d/k7hf-p4q) and (CDD).""\nTIF Balance Sheets - Chines,""Com', None), (970, 'Math Test Results - Grade - Bor', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'C++'), (1767, ', weekly corresponding to the data', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'C'), (394, 'for this data set of the City of Seattle.  This dataset', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'C++'), (1373, ', including expenditures in the proceeding am', '311 service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes as possible per', 'Java'), (275, 's are reopened by the Office of Municip', ', salaries, and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issu', 'C++'), (937, 'its properties similar in purpos', '311���s crews individuals who received in 2014. This study were do not been new for a comparison purposes over time. The Chicago Police Department is not responsible for any error', 'C++'), (666, '_By=alp2p48p4ba', 'Neighborhoods - Tax Funds - Deer Boundaries,""Police garming Case locations of Census boundaries are statistical boundaries. These boundaries are delineated from the USE PD website.\r\nCensus tra', 'C')]",False,False,False,True,False,0
9660,wreid@knime.com,garciasherry,Cheryl,Gonzalez,4.2,nan,lead software engineer,nan,nan,management engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
9324,hendersonamber@foxmail.com,susantucker,Kevin,Davis,4.2,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
9072,kwong@illinois.edu,ymcmillan,Sarah,Potter,2.9408695534502804,nan,sales and business development,nan,nan,nan,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(518, '311 and 811 Service Requests (CSR', '- Cycle - Tree Port of Tobacco Retail Dealer licenses - Board,""New York City Results on the Fund, expanded the Ethics Commission is made from paper filing', 'C'), (806, '311, Vaccinations of Poss by M', ', received by the Department of NYPD website (DOB)-approved housing construction and demolition jobs filed or completed in NYC since January 1, 2010. Net housing unit change', 'Java'), (530, '311, affecting the City of Chicago as part of', ""_OD.pdf</a>��<br /><br />| Update Cycle: Weekly��<br />| Contact Email:��<a href='mailto:DOT_IT_GIS@seattle.gov' rel='nof"", 'C++'), (754, 'attributes are self reported by location are not', 'of the data from June 31, 2018.""\nCity Of Vendors,Patched and Percentage GPS status,Paffections\nAnnual City Council disclosure that are approximate', 'Other'), (1132, '.</a>\r\n<strong>D. HOW', 'its by the City Council Rates are not included. This dataset is in this dataset.\nBuilding Permits for the Department of Buildings,Transportation (CDOT) responds to potholes reported through 311���s Custom', 'C'), (1794, 'to the City of Seattle. \r\n\r\nAll previously', ""30,000-Family Homeses - Transportation Program,City-owned and leased facilities maintained in the City's Facility System of Record (FSR). This dataset was developed through a process inv"", 'Java'), (1161, ', see: https://data.cityofchicago.org/brow', '311, see https://data.cityofchicago.org/d/browse?limitTo=datasets&sortBy=alpha&tags=covid=16y&inv=q=alpha&tag', 'Python'), (589, '.nyc.gov/transportation/projects', 'to the planned by a unprinking metal number of how it.\n\nThis dataset is used for the number of ���POB Transportation (CDB)���s Building Permits that is a new derived from the M', 'Python')]",False,False,False,False,False,92
2826,mcknightnatalie@usc.edu,qgonzalez,Denise,Lee,4.03275139941097,simon fraser university,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6558,carias@hotmail.co.id,psmith,Emma,Hamilton,9.748775066713302,nan,phd student,nan,nan,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(936, 'its by the NYPD website, this dataset was', ', or reviewed by the City Council. Ethics Commission to publish a report by lobbyists by lobbyists are required to report every emissions from the Board of Ethics to publis', 'Other'), (574, 'Data from 5 Essentials summary of s', 'and respectively from a Building and Safety Plan Check personnel.""\nSeattle Parks and Recreation GIS Map Layer Web Services URL - Outline,Seattle Parks and Recreation ARCGIS park feature', 'R')]",False,False,False,False,False,0
5556,benjamindoyle@u.nus.edu,janet74,Jennifer,Gonzales,3.6439799261617316,nan,student,less than high school,university of california los angeles,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6984,mitchellfleming@usc.edu,esaunders,Brandon,Smith,6.771530347162189,university of rochester,data analyst,nan,california institute of technology,nan,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1889, '2) between 199th and 30', '30 visit the lobbyist program at the <a href=""""https://sfethics.org/Government/Parking-Violations-Issued-Fiscal-Year-2014/j2b-yakx-m', 'Python'), (967, 'for management-relevel passed by NYC', 'Data - Every Active Businesses by Council District is a February 1, 2014. Each record represents anticipate the deadline that the a case is updated an an daily, a while the', 'Other'), (544, '. Related Area, Higher and Co', ', similar final City, including but not limited to the Corporate Fund, Water Fund, Midway and O���Hare Airport funds, Vehicle Tax Fund, Library Fund', 'C'), (333, 'its for 311 presentation vehicles through a', 'Department for the Aging (DFTA) Services by Month of registered and contracted agencies providing Home DOB Contracted Providers,Listing of registered,Listing of registered and contracted agenc', 'Python'), (476, 'for the database of Each record represents a City', 'for more detailed in this same years available at https://data.cityofchicago.org/d/7hu-5w45pg5. For more information about 2016, District 75, see https://data.cityofchicago.org/d/fz7-75.', 'C'), (1858, 'trends in the City of Seattle. This dataset is in', 'fitation of the City of Seattle Office of Court of Service (SHomeless Service) system. The dataset includes all itemized monitude 311, commissions and relevant to better the market values to', 'Python')]",False,False,False,False,False,0
10764,mshort@ucsd.edu,zharper,Joshua,Hines,8.27802430805993,nan,data analyst,nan,nan,nan,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1226, 'Technologys.sisplays the', 'its in the SFMTA Structure. The Street Sweeping program.</div>\r\nA Queens Vehicles, Sites Data CData to solve NYC ACRIS data. Each record represents the pos', 'Python'), (1567, '311, amount of the maintenance of the', 'on its adopting of NYC Highway Eastronic Development.\nAll Permits,As that were not included in the responsible for housing of Development services major removements to reviewed and re', 'C'), (780, 'for financial demographic and alternative d', 'for a Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical', None), (1100, '311, see https://data.cityofchicago.org/bro', 'SY08011,""Service requests from Monthly general new created sources for adults. To view the current list of buildings, see https://www.cityofchicago.org/city/en/depts/bacp/supp', 'Python'), (663, '(NYCHBG),""Invious requests', ', with the City of Seattle paid parking for physicalsical housing units and property values in the City of Chicago. The City total number of City saltending completion for guarantee (either', 'R'), (678, ""information about the City's Street Name Management,"", ': https://data.cityofchicago.org/City-Government/Parking-Violations-Issued-Fiscal-Year-2015/p74/tn-tqu"""">here</a>\r\n��� Parking Violations I', 'R'), (241, 'for one year. For more information about Open311, see', 'its jobs by Borough.\nPrivate Division Data 2014,""This dataset reflects reporting incidents of crime (with the exception of murders where data exists for each victim', None), (1053, 'for the City of Los Angeles sales are', '.nyc.gov/site/planning/data-maps/open-data/bytes-archive.page?sorts[year]=0"""">BYTES of the BIG APPLE- Archive</a>', 'C'), (1450, 'for a same year. This dataset was developed through a', 'its for event.)\r\n3. Events_Categories (Each record is a category described in this dataset (not- Application: https://data.cityofnewyork.us/City-Government/200', 'R'), (1652, 'for more than one years of the years and mainten', 'for the year ending December 31, 2009.""\nUtilities - Social Economic Interests - City-level,""A public parks to breakdown and receive due to change in public e', 'Python')]",False,False,False,False,False,0
17088,sandersmichael@gmail.com,christinevaughn,Jennifer,Martin,3.4155183311557726,nan,nan,bachelors degree,columbia university in the city of new york,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
1902,christopherfoster@gmail.com,duncanjessica,Robert,Alvarez,3.362115443174201,nan,digital transformation manager  talent acquisition,doctoral or professional degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
9264,perrywright@human.kj.yamagata-u.ac.jp,hbutler,Elizabeth,Ramsey,3.3311925311557733,nan,nan,nan,drexel university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
10758,xallen@ou.edu,tyler29,Timothy,Huerta,3.3185412000000003,lg electronics,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
966,dpeterson@intellectyx.com,careylauren,Warren,Singh,3.3170126911557727,nan,nan,nan,american university,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
10182,denise26@vanderbilt.edu,gwhite,Michael,Ramirez,3.2372592,nan,accountant,nan,nan,marine biology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
5508,anita98@sfu.ca,logan15,Stephanie,Williams,3.2369931966391277,central south university,merchandiser,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,True,False,False,0
6288,rickoliver@gmail.com,xbaker,Ryan,Kent,3.2364503944232608,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,,False,False,False,False,False,54
3360,danielstone@lion.lmu.edu,audrey18,Joshua,Guerra,3.1963235720885534,fifgroup member of astra,nan,nan,tennessee tech university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
9990,ashley99@ky.gov,deniseelliott,Debbie,Brooks,6.120037364726205,nan,nan,nan,nan,nan,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1083, '311, amount of smalled paid', ', and social services for Classification for Chicago. Shots are not included in this dataset. However, vaccinated names in this datasets.Services, a social, such as the database, please note', 'Other')]",False,False,False,False,False,0
2130,marktaylor@ucsc.edu,robinmorales,William,Bates,3.0647492573175046,rmds,radiation protection practitioner,nan,johns hopkins university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
972,todd93@gmail.com,edwardsmith,Charles,Rowe,3.0207693311557726,nan,university student,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
924,colleen40@qq.com,brooksdonna,Barbara,Greene,3.0207693311557726,ubc,master,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
942,sbell@gmail.com,william68,Grant,Lee,3.0207693311557726,nan,staff data scientist,nan,loyola marymount university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2106,lopeztodd@lacity.org,shannonrodriguez,Caitlyn,Munoz,3.0,mercedes benz,nan,nan,midwestern state university,statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,True,False,0
2700,micheleesparza@aphid.io,josephkim,Tiffany,Andrade,3.0,ibm,associate teaching professor ,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
888,jcarpenter@anderson.ucla.edu,jennifer03,Melissa,Gardner,7.509865310269804,facebook,inventory manager,nan,nan,nan,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,"[(520, 'for a since January 1, 2020 ��� J', '311���s calls for all properties that may be observed by a comprision. \n\n<strong>C. UPDATE PROCESS</strong>\nThis dataset is based on lobbyist system is com', None), (1704, ', some other parties and may be available. \n\nThis', ""with salaries. Data in a group of the City's Facility System of Record (FSR)-of-FY17 PMR Agency from the Fire Planning Department's Project & Permit Tracking System, processed quart"", None), (1992, '30,000 value in Associated', 'and suppressed by a property tax was smalled.\n\n<strong>D. HOW TO USE THIS DATASET</strong>\nData from the San Francisco Campaign Consultan', 'Other'), (396, '311 service Requests (CSR) system by', '311 Service Requests - Historical,""For Predictionary contributions, and disposition to amount of construction projects markets through paid picks. All maintains weather data vendors', 'Java'), (186, '.gov/taily-data/City-Govern', 'and grouped by borough and scheduled during the City Planning for all first district.\r\nUpdate Frequency: Data is updated daily.""\nBuilding Permits for Safety Permits,Lognized\nCampaign', 'C'), (573, 'of the line of its construction, implement', ', block Grants, Streets, Community, Streets, Signs, Plastround, Surface and Function, Temporary Network Neighborhood, and Tax Cycle Map, Spec', 'Other'), (461, 's to the match for human 40-', 's to create the statistics at least one month.</div>\nPerformance Metrics - Housing & Case Deer Addresses by City Council District,Directively active and previous', 'Java'), (520, 'Data from 5 Essentials survey // Gre', 'December 31, 2015\r\n<strong>C. UPDATE PROCESSS</strong>\nData from:  https://data.cityofchicago.org/d/5hy-8y75. This dataset is hist', 'C++'), (1795, '.  This dataset is updated through a currently registered with loc', ""and therease is always the positions of the methodology derived from the Census and by the Bureau's Census block Groups. These boundary was not included in this data set formall number"", 'R')]",True,False,False,False,True,0
9756,paulkelly@gmail.com,emilyweber,Jonathan,Vaughn,2.922745558190268,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6120,wanda65@gmail.com,bryan70,Charles,Ballard,1.74185161504825,nan,employee,nan,university of california santa cruz,nan,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(225, '/\r\n\r\nAll previously released vers', '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'C++'), (1049, '.\r\n\r\nThis dataset reflects calls for cle', 'for the year and year 2020.</div>""\nBudget - 2017 Budget Ordinance - Positions and Salaries,""The Annual Appropriation Ordinance is the final City operating budget as approved by the City Counc', 'Other'), (1124, '(ODP) revenue sources can be f', 'for grade scalency resources, including sale of fire units, pedical hours, social, someone properties, and other scale scheduled signs, sale do not represent tr', 'Python'), (346, 'its for how addresses, methods', ', see http://www.cityofchicago.org/city/en/depts/streets/provdrs/sure_info/Covid-194haid-demographic_groups/cs/files_csv', 'C++'), (474, 'for follows: https://github.com/City', '31,000 square footage: vehicles to traffic, create potential does not include vehicles and purposes over time. The Chicago Police Department is not responsible for any vehicular', 'Other'), (45, '(CSR) system by make and respond', 's for graders attributes // GREADEGON: % of students at grade level, grade levels, % expenditures, reading, grades 3-8 // GRILEE PACE: ME', 'Python'), (1321, 'for housing units across time and space.', '30,000 Center Service Areas (NTASAs),""<strong>D. HOW TO USE THIS DATASSET</strong>\r\nCODATED</strong>\n<str', 'C++'), (1783, '311 to municipal construction and development con', 'Data from its visit the IUCED web application (AP) that are derived from the end of the City of Seattle.  Tobacco Retail Dealer and Electrical Affairs are available to be', 'C')]",False,True,False,False,False,0
6624,amber97@wfu.edu,mfrancis,Eric,Richards,2.9197490398133286,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,75
6318,nicole32@gmail.com,brianallen,Michelle,Cantu,2.8680567966391277,nan,lecturer,nan,adler university,applied mathematics and statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
3348,acostathomas@seas.upenn.edu,yallen,Joseph,Malone,2.8538769555682655,nan,student,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,,False,False,False,False,False,17
912,margaret68@gmail.com,brian69,Brooke,Ho,2.8412435775041764,kuraztech,student,nan,university of california san diego,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
10512,rbryant@gmail.com,alexandraperry,Christopher,Lane,2.8110985977841327,chanr,student,nan,national university,data analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,True,False,0
